Age,SocioEcon,RiskAversion,MakeModel,VehicleYear,Antilock,Mileage,SeniorTrain,DrivingSkill,DrivQuality,Accident,Airbag,AntiTheft,CarValue,RuggedAuto,Cushioning,DrivHist,GoodStudent,HomeBase,ILiCost,MedCost,OtherCar,OtherCarCost,ThisCarDam,Theft,ThisCarCost,PropCost
Senior,UpperMiddle,Normal,Luxury,Older,False,FiftyThou,False,Normal,Normal,None,False,True,FiftyThou,EggShell,Poor,Zero,False,Suburb,Thousand,Thousand,True,Thousand,None,False,Thousand,Thousand
Adult,Prole,Normal,Economy,Older,False,FiveThou,False,Normal,Normal,None,False,False,TenThou,EggShell,Poor,Zero,False,City,Thousand,Thousand,False,Thousand,None,False,Thousand,Thousand
Adolescent,Prole,Adventurous,SportsCar,Current,True,FiftyThou,False,SubStandard,Poor,Mild,True,False,TwentyThou,EggShell,Poor,Many,False,City,Thousand,Thousand,False,Thousand,Mild,False,Thousand,TenThou
Adult,Prole,Normal,SportsCar,Older,False,TwentyThou,False,Expert,Excellent,None,False,False,FiveThou,EggShell,Poor,Zero,False,Rural,Thousand,Thousand,False,Thousand,None,False,Thousand,TenThou
Adult,Prole,Normal,Economy,Older,False,FiftyThou,False,Normal,Normal,None,False,False,FiveThou,EggShell,Poor,Zero,False,Rural,Thousand,Thousand,False,Thousand,None,False,Thousand,Thousand
Adolescent,Middle,Cautious,Economy,Older,False,FiftyThou,False,Normal,Excellent,None,False,True,FiveThou,Football,Fair,Zero,False,Secure,Thousand,Thousand,True,Thousand,None,False,Thousand,TenThou
Adult,Middle,Normal,FamilySedan,Older,False,FiftyThou,False,Normal,Normal,None,False,False,FiveThou,Football,Fair,Zero,False,Suburb,Thousand,Thousand,True,Thousand,None,False,Thousand,Thousand
Adult,Middle,Normal,FamilySedan,Current,False,TwentyThou,False,Normal,Normal,None,True,False,TwentyThou,EggShell,Poor,Zero,False,Suburb,Thousand,Thousand,False,Thousand,None,False,Thousand,Thousand
Adult,Middle,Adventurous,Economy,Current,False,FiftyThou,False,Normal,Normal,None,True,False,TenThou,EggShell,Poor,Zero,False,Suburb,Thousand,Thousand,True,Thousand,None,False,Thousand,TenThou
Adult,UpperMiddle,Normal,SportsCar,Current,True,FiftyThou,False,Expert,Excellent,None,True,True,TwentyThou,EggShell,Good,Zero,False,Rural,Thousand,Thousand,True,Thousand,None,False,Thousand,Thousand
Adult,Middle,Normal,Economy,Current,False,Domino,False,SubStandard,Poor,Severe,True,False,TenThou,EggShell,Poor,Many,False,Suburb,HundredThou,Thousand,True,HundredThou,Severe,False,TenThou,HundredThou
Adult,Prole,Normal,Economy,Older,False,FiftyThou,False,Expert,Excellent,None,False,False,FiveThou,EggShell,Poor,Zero,False,City,Thousand,Thousand,True,Thousand,None,False,Thousand,Thousand
Adult,Prole,Cautious,FamilySedan,Older,False,FiftyThou,False,SubStandard,Poor,Mild,False,True,FiveThou,Tank,Excellent,Zero,False,City,Thousand,Thousand,True,Thousand,Mild,False,Thousand,Thousand
Adult,Prole,Adventurous,SportsCar,Older,False,FiftyThou,False,Normal,Normal,None,False,False,FiveThou,EggShell,Poor,One,False,City,Thousand,Thousand,True,Thousand,None,False,Thousand,Thousand
Adolescent,Prole,Normal,Economy,Older,False,FiftyThou,False,Expert,Excellent,None,False,True,FiveThou,EggShell,Poor,Zero,False,City,Thousand,Thousand,False,Thousand,None,False,Thousand,TenThou
Senior,Prole,Adventurous,Economy,Older,False,FiveThou,False,Normal,Normal,None,False,False,TenThou,EggShell,Fair,Many,False,City,Thousand,Thousand,True,Thousand,None,False,Thousand,TenThou
Adolescent,Middle,Adventurous,Economy,Older,False,TwentyThou,False,SubStandard,Poor,Moderate,False,False,FiveThou,EggShell,Poor,Many,True,Suburb,Thousand,Thousand,True,Thousand,Moderate,False,Thousand,TenThou
Adult,UpperMiddle,Adventurous,FamilySedan,Older,False,FiveThou,False,SubStandard,Poor,None,False,False,TenThou,Tank,Good,Many,False,City,Thousand,Thousand,True,Thousand,None,False,Thousand,Thousand
Adult,UpperMiddle,Normal,SportsCar,Current,True,FiveThou,False,Normal,Normal,None,True,True,TwentyThou,EggShell,Poor,Zero,False,Secure,Thousand,Thousand,False,Thousand,None,False,Thousand,TenThou
Adult,UpperMiddle,Adventurous,Economy,Older,False,TwentyThou,False,Normal,Poor,None,False,False,FiveThou,EggShell,Poor,One,False,Suburb,Thousand,Thousand,True,Thousand,None,False,Thousand,Thousand
Senior,Prole,Cautious,Economy,Older,False,FiftyThou,True,Normal,Excellent,None,False,True,FiveThou,EggShell,Poor,Zero,False,City,Thousand,Thousand,False,Thousand,None,False,Thousand,Thousand
Adult,Prole,Adventurous,FamilySedan,Older,False,TwentyThou,False,SubStandard,Poor,Mild,False,False,TenThou,Tank,Excellent,Many,False,City,Thousand,Thousand,True,Thousand,Mild,False,Thousand,Thousand
Senior,UpperMiddle,Normal,Luxury,Older,False,Domino,False,Normal,Normal,Moderate,False,False,FiveThou,Tank,Good,Zero,False,Secure,Thousand,Thousand,True,Thousand,Mild,False,Thousand,Thousand
Adolescent,Prole,Adventurous,SportsCar,Older,False,TwentyThou,False,SubStandard,Poor,Moderate,False,False,FiveThou,Tank,Good,Many,False,Rural,Thousand,Thousand,True,Thousand,Mild,False,Thousand,Thousand
Adolescent,Middle,Normal,FamilySedan,Older,False,FiftyThou,False,SubStandard,Poor,Moderate,True,True,TenThou,Football,Good,Many,False,Secure,Thousand,Thousand,True,Thousand,Moderate,False,TenThou,TenThou
Adult,Prole,Normal,SportsCar,Older,False,TwentyThou,False,Normal,Normal,None,False,False,FiveThou,EggShell,Poor,Zero,False,City,Thousand,Thousand,False,Thousand,None,False,Thousand,Thousand
Adult,Prole,Adventurous,FamilySedan,Older,False,FiftyThou,False,SubStandard,Poor,Severe,False,False,FiveThou,EggShell,Poor,Many,False,City,Thousand,TenThou,False,TenThou,Severe,False,TenThou,HundredThou
Adult,UpperMiddle,Normal,Luxury,Current,True,FiveThou,False,SubStandard,Poor,Moderate,True,True,FiftyThou,Football,Good,Many,False,Suburb,Thousand,Thousand,True,Thousand,Moderate,False,HundredThou,HundredThou
Adult,Prole,Normal,Economy,Older,False,TwentyThou,False,SubStandard,Poor,Mild,False,False,FiveThou,EggShell,Poor,Many,False,City,Thousand,Thousand,False,Thousand,Mild,False,Thousand,TenThou
Senior,Prole,Cautious,Economy,Current,False,FiftyThou,False,SubStandard,Poor,Mild,True,True,TenThou,EggShell,Poor,Many,False,City,Thousand,Thousand,True,Thousand,Mild,False,Thousand,TenThou
Adult,UpperMiddle,Normal,Luxury,Current,True,TwentyThou,False,SubStandard,Poor,Mild,True,True,FiftyThou,Football,Good,Many,False,Suburb,Thousand,Thousand,True,Thousand,Mild,False,Thousand,TenThou
Adult,UpperMiddle,Normal,SportsCar,Current,True,FiftyThou,False,Normal,Normal,None,True,True,TwentyThou,EggShell,Good,Zero,False,Suburb,Thousand,Thousand,True,Thousand,None,False,Thousand,Thousand
Adolescent,Middle,Adventurous,FamilySedan,Current,False,FiftyThou,False,Normal,Excellent,None,True,False,TwentyThou,EggShell,Fair,One,False,Suburb,Thousand,Thousand,True,Thousand,None,False,Thousand,Thousand
Adult,Middle,Normal,Economy,Older,False,FiftyThou,False,SubStandard,Poor,Mild,False,True,FiveThou,Football,Fair,Many,False,Suburb,Thousand,Thousand,False,Thousand,Mild,False,Thousand,Thousand
Adult,Prole,Cautious,Economy,Older,False,TwentyThou,False,Normal,Normal,None,False,True,FiveThou,EggShell,Poor,Zero,False,Rural,Thousand,Thousand,True,Thousand,None,False,Thousand,TenThou
Senior,UpperMiddle,Cautious,FamilySedan,Current,False,FiftyThou,True,Expert,Excellent,None,True,True,TwentyThou,Tank,Excellent,Zero,False,Secure,Thousand,Thousand,True,Thousand,None,False,Thousand,TenThou
Adult,Middle,Cautious,FamilySedan,Older,False,FiftyThou,False,Normal,Excellent,None,True,True,TenThou,Football,Good,Zero,False,Secure,Thousand,Thousand,False,Thousand,None,False,Thousand,TenThou
Adult,UpperMiddle,Adventurous,Luxury,Current,True,FiftyThou,False,SubStandard,Poor,Mild,True,False,FiftyThou,Football,Excellent,Many,False,Suburb,Thousand,Thousand,True,Thousand,Mild,False,Thousand,Thousand
Adult,Prole,Cautious,FamilySedan,Older,False,FiftyThou,False,Normal,Excellent,None,False,True,FiveThou,EggShell,Poor,Zero,False,Rural,Thousand,Thousand,True,Thousand,None,False,Thousand,TenThou
Senior,Prole,Adventurous,FamilySedan,Older,False,FiftyThou,False,Normal,Excellent,None,True,False,TenThou,Football,Excellent,Many,False,City,Thousand,Thousand,False,Thousand,None,False,Thousand,Thousand
Adolescent,Prole,Cautious,Economy,Older,False,TwentyThou,False,SubStandard,Poor,None,False,True,FiveThou,EggShell,Poor,Many,True,Suburb,Thousand,Thousand,False,Thousand,None,False,Thousand,TenThou
Adult,Middle,Normal,FamilySedan,Current,True,TwentyThou,False,SubStandard,Poor,Mild,True,False,TwentyThou,EggShell,Poor,Many,False,Secure,Thousand,Thousand,True,Thousand,Mild,False,Thousand,Thousand
Adult,Prole,Adventurous,FamilySedan,Current,False,TwentyThou,False,Normal,Excellent,None,True,False,TwentyThou,EggShell,Fair,Zero,False,City,Thousand,Thousand,True,Thousand,None,False,Thousand,Thousand
Adolescent,Middle,Adventurous,FamilySedan,Older,False,FiftyThou,False,SubStandard,Poor,None,False,False,TwentyThou,EggShell,Poor,Many,False,Rural,Thousand,Thousand,True,Thousand,None,False,Thousand,TenThou
Adolescent,Middle,Normal,Economy,Older,False,FiftyThou,False,SubStandard,Poor,None,False,True,FiveThou,EggShell,Poor,Many,False,Suburb,Thousand,Thousand,True,Thousand,None,False,Thousand,Thousand
Adult,Middle,Normal,Economy,Older,False,TwentyThou,False,Normal,Normal,None,False,False,FiveThou,EggShell,Fair,Zero,False,Suburb,Thousand,Thousand,True,Thousand,None,False,Thousand,Thousand
Adult,Prole,Adventurous,Economy,Older,False,FiftyThou,False,Expert,Excellent,None,False,False,FiveThou,Football,Fair,One,False,City,Thousand,Thousand,True,Thousand,None,False,Thousand,Thousand
Adult,Middle,Adventurous,Economy,Older,False,TwentyThou,False,Normal,Poor,Moderate,False,False,FiveThou,Football,Fair,Zero,False,Suburb,Thousand,Thousand,True,Thousand,Moderate,False,TenThou,TenThou
Adolescent,UpperMiddle,Adventurous,Luxury,Older,False,TwentyThou,False,Normal,Normal,None,False,False,FiftyThou,EggShell,Poor,Many,True,Suburb,Thousand,Thousand,True,Thousand,None,False,Thousand,Thousand
Adult,Prole,Normal,FamilySedan,Older,False,TwentyThou,False,Normal,Normal,None,False,False,FiveThou,Tank,Excellent,Zero,False,City,Thousand,Thousand,False,Thousand,None,False,Thousand,Thousand
Adult,Prole,Cautious,Economy,Older,False,Domino,False,SubStandard,Poor,Moderate,False,True,FiveThou,EggShell,Poor,Zero,False,City,Thousand,Thousand,True,Thousand,Moderate,False,TenThou,HundredThou
Adult,Prole,Normal,SportsCar,Older,False,FiveThou,False,Normal,Normal,None,False,False,TwentyThou,EggShell,Fair,Zero,False,Suburb,Thousand,Thousand,True,Thousand,None,False,Thousand,Thousand
Senior,Prole,Normal,Economy,Older,False,FiftyThou,False,SubStandard,Poor,Moderate,False,False,FiveThou,EggShell,Poor,Many,False,Rural,Thousand,TenThou,False,TenThou,Severe,False,TenThou,TenThou
Adult,UpperMiddle,Normal,SportsCar,Current,False,FiftyThou,False,Normal,Normal,None,True,True,TenThou,EggShell,Good,Zero,False,Secure,Thousand,Thousand,False,Thousand,None,False,Thousand,TenThou
Adult,Middle,Cautious,FamilySedan,Older,False,TwentyThou,False,Normal,Normal,Mild,False,True,FiveThou,Tank,Excellent,Zero,False,Secure,Thousand,Thousand,True,Thousand,Mild,False,Thousand,TenThou
Adolescent,UpperMiddle,Normal,SportsCar,Current,True,FiftyThou,False,Normal,Normal,None,True,True,FiftyThou,EggShell,Poor,Zero,True,Secure,Thousand,Thousand,True,Thousand,None,False,Thousand,Thousand
Adult,UpperMiddle,Normal,Luxury,Current,True,FiftyThou,False,Normal,Normal,None,True,True,FiftyThou,Football,Good,Zero,False,Secure,Thousand,Thousand,True,Thousand,None,False,Thousand,TenThou
Adolescent,Prole,Adventurous,FamilySedan,Older,False,Domino,False,Expert,Excellent,None,False,False,FiveThou,Football,Fair,One,False,Rural,Thousand,Thousand,True,Thousand,None,False,Thousand,Thousand
Senior,UpperMiddle,Cautious,Luxury,Current,True,TwentyThou,False,Expert,Excellent,None,True,True,FiftyThou,Tank,Excellent,Zero,False,Secure,Thousand,Thousand,True,Thousand,None,False,Thousand,TenThou
Adult,Middle,Normal,FamilySedan,Current,True,Domino,False,SubStandard,Poor,Severe,True,False,TwentyThou,Tank,Excellent,Many,False,Suburb,TenThou,Thousand,True,HundredThou,Severe,False,HundredThou,Million
Adolescent,Middle,Normal,FamilySedan,Older,False,TwentyThou,False,Expert,Excellent,None,False,False,FiveThou,Tank,Excellent,Zero,False,Secure,Thousand,Thousand,True,Thousand,None,False,Thousand,Thousand
Adult,Middle,Normal,FamilySedan,Older,False,FiveThou,False,Normal,Normal,None,False,True,FiveThou,Tank,Good,One,False,Secure,Thousand,Thousand,True,Thousand,None,False,Thousand,Thousand
Adult,Prole,Normal,FamilySedan,Current,False,TwentyThou,False,Normal,Normal,None,True,False,TwentyThou,EggShell,Poor,Zero,False,City,Thousand,Thousand,True,Thousand,None,False,Thousand,TenThou
Adult,Middle,Adventurous,FamilySedan,Older,False,FiftyThou,False,Normal,Excellent,None,False,False,TwentyThou,Football,Good,Zero,False,Suburb,Thousand,Thousand,True,Thousand,None,False,Thousand,Thousand
Adult,Prole,Normal,Economy,Older,False,FiftyThou,False,SubStandard,Poor,Moderate,False,False,FiveThou,EggShell,Fair,Many,False,Rural,Thousand,Thousand,False,HundredThou,Moderate,False,Thousand,HundredThou
Adult,Middle,Normal,FamilySedan,Older,False,FiftyThou,False,SubStandard,Poor,Severe,True,False,FiveThou,Tank,Excellent,Many,False,Secure,Thousand,Thousand,True,HundredThou,Moderate,False,TenThou,HundredThou
Adult,Middle,Cautious,SportsCar,Older,False,FiftyThou,False,Normal,Normal,None,False,True,FiveThou,EggShell,Poor,Zero,False,Secure,Thousand,Thousand,True,Thousand,None,False,Thousand,TenThou
Adult,UpperMiddle,Cautious,Luxury,Current,True,FiftyThou,False,Normal,Normal,None,True,True,FiftyThou,Football,Good,Zero,False,Secure,Thousand,Thousand,True,Thousand,None,False,Thousand,TenThou
